Time_Sample	C0101	C0102	C0201	C0202	C0301	C0302	C0401	C0402	C0501	C0502	C0601	C0602	C0701	C0702	C0801	C0802	C0901	C0902	C1001	C1002
308.0	0.49659261055171017	0.4535396673339133	0.4010309052760443	0.4488323618003809	0.2494629744320039	0.5079146256796164	0.47446135243327714	0.26754152576908685	0.3961380578208036	0.37579507302215565	0.3863949679747796	0.3230056849294195	0.4259533528326136	0.48088686819562737	0.4946812785876436	0.4235747260824332	0.5719019025693282	0.5992387892414304	0.5424999206832439	0.602406469867874
309.0	0.5215962161331537	0.45093052866992545	0.40956707596466047	0.4368983713467426	0.2698026748164777	0.49849759113259146	0.47455229856026676	0.2566503292164487	0.3819928726292751	0.3920293435235138	0.38482314986134764	0.34541625261350656	0.43624302841003526	0.4844941871046218	0.497867865488466	0.42656599323051636	0.576597376143001	0.5860994385662787	0.557368863969673	0.5693020127447506
310.0	0.49727300399929397	0.4231886488210914	0.4061349275365149	0.4422666921525568	0.2509690903135801	0.4887327586950862	0.47717264103191415	0.27681666285071777	0.4151248990578299	0.36229215242959606	0.38872686971278714	0.32037082887791124	0.4267199525391418	0.47176016528059395	0.5196657363306857	0.44082918956586964	0.5960684746336193	0.5765081136050357	0.5531407984090704	0.5805988759688693
311.0	0.49126777966678103	0.4292409972701896	0.4174064310930448	0.4377332590202752	0.23363027561351396	0.48737724916268976	0.4896520098507519	0.2550317519205274	0.3888740639626594	0.36142386664692455	0.3939292974799003	0.32545247440351244	0.42329826106599755	0.5008530251501353	0.48520466739884194	0.435634537772907	0.584331283906356	0.5811037689526208	0.5652187554337588	0.588924741659574
312.0	0.49357303526838914	0.4462594689445853	0.4154862685859116	0.4448837373530629	0.2693250053893121	0.5151536124154301	0.47491526829361885	0.27737564210122645	0.40709538286638963	0.370861026915882	0.3805058309584903	0.34434232500320106	0.44419728896512056	0.49266912634789034	0.49520065093010773	0.4364293532905156	0.5705819499845171	0.5966589003925842	0.5434192116141798	0.5866881053537588
313.0	0.49184823688096313	0.45419541187926554	0.427584476451394	0.4412931559164014	0.26325179057423825	0.5107831637503766	0.4818445023586433	0.27088253036871207	0.4037735209516652	0.3830317956871533	0.3885716392879503	0.3537746723693433	0.43758504083069466	0.501173781208362	0.49143874754207434	0.428296711869027	0.5929701309705611	0.5804921754265838	0.5622196528111448	0.575750856954554
314.0	0.5064551638088889	0.4391073315838886	0.4293838323579442	0.4461712922645073	0.2586163287708639	0.5002908807300619	0.4894203407464727	0.2593165915758529	0.41739476996327957	0.36398851987725567	0.3816657053487405	0.3442794452762965	0.4472320678611204	0.48025426301386026	0.503565813266221	0.42230208143926024	0.5760295856328455	0.5973065303944493	0.5504077587599128	0.5700410745469495
315.0	0.517234204700775	0.4303844969822008	0.42044500480855873	0.44830756941840844	0.24338777548836266	0.48185438348273374	0.4877168529792558	0.2719786106283742	0.393476955730772	0.39223755761274554	0.3904196393136536	0.3292045511194289	0.4421754096720314	0.49251934305188055	0.48942901964988234	0.4472058010350049	0.59981081646587	0.5790561415980456	0.5472532934335703	0.6066649441933932
316.0	0.49214651457670755	0.4527672753260265	0.43078129772231155	0.45302761574067857	0.26178902332452625	0.5262057477788364	0.4976638614045582	0.2722080672504133	0.3951125388782715	0.37665546008555717	0.3903505019609903	0.36011838871258406	0.43385825140036904	0.5000063084893215	0.4768542942812816	0.42944768888016865	0.5973477573067837	0.5903874495855959	0.5572469554787025	0.5804957105371702
317.0	0.49418971770504133	0.42932418193677835	0.4265798441429904	0.4477368907409679	0.28188065370215826	0.5108626059459445	0.48563456045286957	0.2619563643157909	0.41358405538130166	0.3806743829080054	0.3881366441718779	0.3523343153530404	0.45708857759478644	0.499524618506151	0.4931221517604027	0.44365931804872777	0.5693033412656499	0.5870287370690227	0.562329039096344	0.5825720313217561
318.0	0.5110358250192129	0.45549420161187776	0.43980151669115763	0.45007908020722187	0.2595646833535506	0.5157200349287089	0.48946297901451763	0.25570308189168356	0.3809745872876485	0.374119905198023	0.40434036573292637	0.3526627383237572	0.4515700088473664	0.4841139708814061	0.49536720827344854	0.4347552204369136	0.5744508652184784	0.5755418529163061	0.5427480961079661	0.5779339753431957
319.0	0.49571387415400286	0.44415567815997353	0.42827030574042313	0.4586697557001583	0.2538229654029546	0.5017812026713324	0.49298659305880754	0.272962483340314	0.40370479140019533	0.3718957191604908	0.40639533997520844	0.3517923956231536	0.45303964487172493	0.4913609328565238	0.4841356795783725	0.43567267525460673	0.5731009615563019	0.6013824098432146	0.5525928435251861	0.5821322112081544
320.0	0.5112544867089328	0.4310483956850131	0.4312774174419646	0.4622023684396337	0.2621695982110889	0.5263374930616979	0.4816299503046521	0.2853933231170503	0.40769707370085545	0.39510885726754713	0.4064266460192974	0.34305523011768596	0.43768827780522856	0.5039971870315969	0.4940247862756597	0.4482397666016813	0.57234616425339	0.5881870294707182	0.5504330304609769	0.5971026390828367
321.0	0.5148785893435203	0.47096961716565694	0.4308994603882495	0.466055588950983	0.25524925304642004	0.5171281285643035	0.5006148163850668	0.3087091561783621	0.4097177555032379	0.377367353085947	0.4062229057268738	0.34500164126411265	0.4456792977607169	0.4866111742398112	0.4914915678071623	0.4505734606304353	0.5784263408328424	0.5889736141734292	0.5498653218267661	0.5940807754312784
322.0	0.5083338457941151	0.463785915773843	0.45688138531629485	0.47558085659711075	0.27979767084335	0.5055154139700524	0.4814337464575277	0.2844776844957097	0.3975414668049533	0.38429979832601463	0.3998220667062163	0.34925647619651407	0.4428134491272579	0.5101485358794992	0.49575401191682633	0.45044231328611534	0.5646358263135213	0.6009613793319875	0.5383221687552071	0.6028114063230144
323.0	0.5117824412029749	0.4662809445772586	0.4342796853020538	0.4613855715180109	0.2592720518362823	0.5035610150087586	0.4938698684558756	0.2968306533485521	0.42049822361376843	0.3799978487689483	0.40840815281515713	0.3429832071553198	0.43952900996974553	0.49820966388673577	0.49127982280696675	0.4306551990765267	0.6068964917677303	0.5730924635449107	0.5544637752432039	0.5838749542152641
324.0	0.5242110410896432	0.4851365214137707	0.4523612801494272	0.48875844910978417	0.263139712023999	0.5067282419533391	0.4901478760103302	0.28790369212377925	0.40671906585100975	0.37178549602400646	0.41555403960532894	0.35677966533397054	0.47475488651778885	0.5041260780103071	0.493462102331166	0.44372476485740303	0.5874966361734067	0.574954676913098	0.5499647067954431	0.5842049506361284
325.0	0.49925199040301366	0.45956634383942513	0.4264716402388854	0.46519283876765377	0.24721110317752962	0.5238148479154089	0.491189748886434	0.2877735811737412	0.4193749495675242	0.38284544874707244	0.38884661091575107	0.3536043730964898	0.4493250883967375	0.5226651719614115	0.4864149422546331	0.43497255802320894	0.5837131728660706	0.588029994501831	0.5362619352536153	0.5776979983239113
326.0	0.5297990566685464	0.4607004373487381	0.44614577517862103	0.46598503409583314	0.25827354665831975	0.5138687746704589	0.5002485605039262	0.2907276766035559	0.41406780987940506	0.38554868508677426	0.39276898958853057	0.35985303226786797	0.44713931090146425	0.5021596180083923	0.5006253074197516	0.447130835077409	0.590290061260128	0.6206833311687094	0.5649488051375379	0.5802821887270481
327.0	0.5308415988860677	0.47886364251119395	0.4552605169018436	0.4746179521448423	0.265664705948113	0.5091105393169663	0.4792607965622053	0.27611491520658793	0.4111517553296797	0.3701314592766394	0.4170693697193022	0.3587469008109777	0.4742166368782358	0.502497410042746	0.5195662479033467	0.4409980052104189	0.5820979749027064	0.5924641135239568	0.5467846488895973	0.5994042294898707
328.0	0.510002498088193	0.4752000554389329	0.44229381986099825	0.47422220846231955	0.2415709729901751	0.5261028924596353	0.5072106944474996	0.30307713383797286	0.4201172521923297	0.3738492994499391	0.4078479588488481	0.3550316816349963	0.4624921322385405	0.4838049069503234	0.5156214929094225	0.4554441483147411	0.5866944861713643	0.5985479984714094	0.5630023279048597	0.5801174246992862
329.0	0.5109628475885681	0.47439204174223076	0.4527595989053925	0.46030169099755847	0.2555886402842033	0.5299510297109352	0.5089244710178401	0.3015077910892178	0.42044715712817576	0.39479743370773823	0.3834196280992516	0.36153081985617397	0.4452002619799366	0.5213379631151264	0.49883269443670386	0.43719735448395525	0.5749003534903007	0.5950150659642273	0.5616772999045564	0.5896614213588725
330.0	0.5074002766620227	0.45720574384459584	0.4399542812733467	0.4630611492615267	0.2554423852355605	0.5111234573717159	0.49647422770062377	0.31544040039972354	0.40748103874711544	0.38424744044997033	0.39490077444952565	0.358753571747816	0.46619380673290384	0.4938753199922984	0.5050945885469108	0.4508570956865865	0.5725621159184002	0.5900654510792935	0.5540530688516875	0.5842246308934343
331.0	0.5176543319396215	0.48056494835082136	0.44977129496322044	0.47549866483044834	0.25398367399921606	0.521347251135924	0.4918288531059593	0.30633207329166634	0.4191635881845759	0.3787171834737203	0.3968697826786494	0.35985765516532764	0.4512543773782411	0.5035105367530585	0.49876258776766424	0.45251064357175963	0.5924941143538952	0.5825288424643129	0.5427974488777416	0.5914803712665806
332.0	0.5297912339113737	0.4641232254268499	0.46609523496227906	0.4807741665867265	0.2646033045952731	0.5275760410526551	0.4841924717759716	0.3183980825804085	0.44529250799219355	0.38853158940485255	0.40271275980912263	0.35558773628676893	0.4602345815299639	0.4937662886215014	0.49822762543995547	0.47310834006999386	0.5883616049215684	0.6022783492921524	0.5476203210355826	0.6012877687478644
333.0	0.521033257454316	0.482580549239379	0.46296656155862104	0.48025447282871886	0.2678343638635156	0.5224506487062214	0.509129386497513	0.33519423020172795	0.4076159346501095	0.404815742951693	0.4074737285215708	0.3657342869609281	0.4534153430141295	0.5131758978036156	0.4882147775158325	0.4466466605723187	0.5871451981412352	0.5817261667110348	0.5461766876702506	0.5939475102021522
334.0	0.5163075719587941	0.4591579704089165	0.4403024537518488	0.48844380835678575	0.272068964900681	0.5200776587317713	0.4988675421815904	0.32321935256437945	0.42732769439336665	0.39174819684042933	0.4103454855592613	0.3883406405980515	0.47207685109095043	0.4966676000129496	0.5024329720063245	0.4533775863735361	0.5819949421054501	0.599028423112017	0.5553772648097369	0.5705239284772579
335.0	0.5175962585892625	0.46500416211442613	0.4532885135323755	0.49195876143907474	0.2548994087805379	0.5128009592751258	0.49751042497965303	0.3218199720034001	0.43186997372363345	0.3888298363326261	0.41710877132937296	0.3528654540367487	0.4338316166229633	0.4892048601465509	0.522932194890107	0.439725391367834	0.5769956327675071	0.6018306474063111	0.5461697563138792	0.5854729876273529
336.0	0.5366673169107927	0.4934446232506267	0.45844956764158984	0.4853710461307425	0.25482628684159137	0.5337693868281299	0.5090745177793441	0.3091746064950734	0.4145910500175643	0.40278919574882	0.4143226580495056	0.3577546189162675	0.4593552152813359	0.4981188759698941	0.5259732485303134	0.4538289592362166	0.5810081336284489	0.5903662627262113	0.5429227508049284	0.579865237691618
337.0	0.5164225905556706	0.4734793747154563	0.4500615435108072	0.48268472201827906	0.26481669331704527	0.5154253293071231	0.5085636422951194	0.3287690286300409	0.44509881084795	0.37420423592995317	0.42017213768437606	0.382638503308903	0.4597901608991108	0.5132254926881251	0.5105113817916764	0.4645143315803359	0.5885121414228848	0.6050548023218735	0.5670802190141194	0.5761466334251446
338.0	0.5231130279018765	0.5030449092278649	0.45396121217819735	0.471340298835557	0.26765248545463854	0.5321267913332183	0.5043817780539993	0.3304340618005413	0.4395109174768097	0.39481048476039	0.40342360571450675	0.38011325409980085	0.45444082729289165	0.5154191763554022	0.5089275534271918	0.4644087148388333	0.5980790944315592	0.608265668328536	0.5636624249701688	0.6010684911846107
339.0	0.5277824867066256	0.47157361676744824	0.46457847994140444	0.4913329162531846	0.2589940281841371	0.5106280499680137	0.4984043226753659	0.32611957325874263	0.4330210910411641	0.4072351759549875	0.41200072331193877	0.38784342763880825	0.47094236331995243	0.4919966279207571	0.5102030337145802	0.4496126931016809	0.5802278194183824	0.5939625284346933	0.5612658844733821	0.6012499651133171
340.0	0.5349151401006322	0.4902410993314871	0.47581385014019645	0.48763281032107125	0.2509737625159509	0.508236044650789	0.4989581798043525	0.3333804724232583	0.43428663762751557	0.40104694736725327	0.4082159298166478	0.3802119856628592	0.4665462832759346	0.5004379765231574	0.523745261724542	0.45694252539223074	0.5902880104573552	0.6010786612053799	0.5504202118800587	0.6076107901476189
341.0	0.5097700211112594	0.4800193285224825	0.4593373449398598	0.48852328327947075	0.26063796715067006	0.5184439371876604	0.47822021055582903	0.3276292045397826	0.43278376109494315	0.4076766594686088	0.4251707511551933	0.37924666125313056	0.45092006151640646	0.5037133674104488	0.5156334154308579	0.44767401878188	0.5985849105281926	0.6037828525332167	0.5584996294539388	0.5852558738128695
342.0	0.5297657125904938	0.48266332368277703	0.4634430515658773	0.4914191478772464	0.25717006401456793	0.536568043212091	0.5178866142927243	0.3432826897698203	0.429190487919691	0.415512961640698	0.4182022454986721	0.36736780583787576	0.46951689216294457	0.4981132941720667	0.5241425617833393	0.43978335473764496	0.5801892915635186	0.5937377217536918	0.5486928974527958	0.5882977424319367
343.0	0.5181245435658859	0.4911738740063462	0.47634915990923976	0.503561160820749	0.2561521617924586	0.5092804614410994	0.5218249262924785	0.3425546063562502	0.4386298867379707	0.39374508901983385	0.4216281325689416	0.3664682545999407	0.4650452645772819	0.5035107211617859	0.5030597205906071	0.43629723926358677	0.5614781421639203	0.5988062419712661	0.5528337554278184	0.6093303251818526
344.0	0.5343585983993444	0.49079477490603435	0.48621428613494455	0.5070961767715565	0.25531404802373825	0.5295918974462894	0.5185714333543809	0.3556278390828171	0.4322482371882845	0.3741799215372766	0.411068292776479	0.3750371247368015	0.46336737751053325	0.5144508160735507	0.5111630005072886	0.4518659263735722	0.5870819969684529	0.5897599947369326	0.5493583282209944	0.5758036625584487
345.0	0.5352520751293942	0.47473733036589005	0.4864922983915817	0.47491663406952156	0.2590229367969885	0.5166725340706558	0.5065989056880479	0.3334870693595003	0.4263672522197439	0.41151987187621913	0.40869774505274475	0.36576396239801984	0.46874542478352144	0.5245260025516095	0.5149439652002856	0.46431186157067283	0.5753003583460244	0.592405939530559	0.5501914778299555	0.5979112241386764
346.0	0.519920426997519	0.4860075319535079	0.4948100188246263	0.4881207806690048	0.24631836744483346	0.5125053683982043	0.5020591897176053	0.33263764593460776	0.4424631681138272	0.41417663457493803	0.41046984231062256	0.36304838872356926	0.47568150283173827	0.5126809976587214	0.5100253688605634	0.4720314940315909	0.5803655936161869	0.5901120358133548	0.5570664734633046	0.5985525947421468
347.0	0.5183026913474447	0.49858858155434127	0.4770747519761822	0.5087091353437652	0.26648900262346953	0.5250575303402523	0.4940433321182754	0.3589803082423016	0.4251417289201715	0.39399665612483514	0.4131480352989507	0.37145965040933365	0.4628389041434965	0.5169935485979212	0.5098195560806827	0.4521815742224445	0.5909123400431533	0.5669738111049863	0.5535564737943157	0.6015907362360072
348.0	0.514801641189991	0.49112927677243134	0.4762120604051592	0.49752027299756435	0.27451767159343354	0.5456485777093903	0.5265347411652671	0.3604559972435217	0.4318367639608311	0.4008686042407749	0.41000184041270266	0.3613921220807047	0.4621123284304141	0.5299762506808673	0.5008117677097381	0.4526280046593299	0.5863660852832963	0.5995261829901068	0.5860056235957624	0.6036316318204584
349.0	0.5328914436547504	0.49394156823641605	0.45743497750259504	0.5021864181810343	0.260283219409727	0.533299822295225	0.4949078086512603	0.35667548805564725	0.4395978619891613	0.4018791714430319	0.4174781261213297	0.36756035643549606	0.46434981465730285	0.5163850760627058	0.5320550262859238	0.4592885943679841	0.6001287365149403	0.5958486274199326	0.5755431653409522	0.5919007101161331
350.0	0.5254702333773387	0.477714560442278	0.4732048864133358	0.5011923012202506	0.25978591825171565	0.5214970124661762	0.5108305938039487	0.3700955757168338	0.4399496605852399	0.4335093958900504	0.4178265395483647	0.36662132905312617	0.470370887517377	0.524371206937914	0.5212639097909882	0.4496914516763912	0.5902061279524989	0.5995481785462128	0.5800551635326601	0.6005231312825382
351.0	0.5336868122724922	0.5215204351854477	0.5052769994410314	0.5122954514760258	0.265670007563043	0.5212916379774832	0.5182595798483988	0.3650809998890562	0.44761726200605645	0.38972509402814604	0.41327057470629947	0.36823186882101955	0.4619750105184715	0.5134413031900307	0.5202694993641099	0.46498664773571535	0.5946699009272932	0.5852202466918158	0.5447309525390813	0.6224436031110449
352.0	0.5344484959154099	0.49398154687441326	0.4835519139335257	0.4986682811248096	0.2889755690962465	0.5264458190934594	0.5043636031879473	0.3489955923873062	0.43843902541690544	0.4056081519537778	0.42627257140762487	0.36495203527452863	0.4875486140862355	0.5083128525996649	0.527282118573083	0.47623585814780794	0.5843436660759573	0.5890877344246491	0.5587160485742186	0.5934990172944595
353.0	0.5338201648435655	0.4996860985277585	0.48071461848124036	0.4915303408886288	0.2562764231653109	0.5299579211400977	0.519963018706973	0.39430992310445234	0.45378150221739455	0.37635379393016266	0.42248612323931195	0.36998732648887533	0.4843140253469018	0.5125514891954643	0.5246754268645871	0.4666193311019286	0.5757040556512645	0.5993546147568455	0.5721459313978147	0.595127013544709
354.0	0.5208159641993673	0.47496130149438315	0.4725405454969604	0.5065533582770357	0.2531673059152135	0.5237920470828524	0.5254499429738706	0.3601759743495701	0.43167026158572724	0.41981913070269383	0.41291412007452594	0.3784116145728516	0.4704437687141573	0.4995177252734152	0.530947783631629	0.45635569251345004	0.5797409839743374	0.5871624346541207	0.5566582557781662	0.5880340420049297
355.0	0.5115803709116082	0.49482324278909734	0.4989216679860416	0.4966462895494406	0.26756282709901313	0.5198845361966725	0.5069479224544916	0.3722858611036353	0.4579102290336901	0.4056715534713301	0.40702236258187136	0.37245984068402377	0.4797406626090586	0.4994988160878433	0.5285503706051297	0.4515157088607645	0.5837998208996269	0.5989937513322496	0.5596170328777863	0.6046685485796613
356.0	0.5245915318463209	0.5039794789681358	0.4662598085458094	0.5004488480476944	0.24504437135609144	0.5394438467315764	0.5200370457457275	0.384708459767103	0.44024796574429026	0.41411247371964044	0.4337180775542138	0.3805250542804205	0.4858373206720525	0.5210633029557687	0.5243418161195811	0.4640496524644428	0.6033977496919392	0.5811795214338088	0.5568542583922288	0.5922484321928071
357.0	0.5409851693991827	0.5090656523570397	0.4974876995795758	0.5136010229027194	0.2677282049761339	0.5168602963579731	0.5117883975890187	0.363776888941292	0.43502835093623876	0.419465260814591	0.4196076268298054	0.3814192332576642	0.47415864587396866	0.5211471162944324	0.5160752012399521	0.46975272111978517	0.588712109179192	0.5712353078335142	0.5564951222193916	0.5972039235732204
358.0	0.5223214078341182	0.49026003205736485	0.47600351117890993	0.5073678994419631	0.26742943151175214	0.5131962825062003	0.5236305151862851	0.37296078101626995	0.4460960564138779	0.43385095628311804	0.42882078476787966	0.37549291272977353	0.4849626517052027	0.5058953812321015	0.5252987978376652	0.47893765767694074	0.5760955712846391	0.6057492187804132	0.5479204702014805	0.6014851042492024
359.0	0.5338919174064435	0.5191309940377269	0.49079223884899775	0.5119360020788871	0.28050251503502566	0.5460579003283202	0.5141245299652806	0.3824560259154268	0.46923451777355046	0.41038652723857283	0.41620882074852145	0.3788752312747259	0.49240108446372954	0.5243245230978626	0.5182435997689536	0.4818773371107598	0.6047894749832872	0.6034197539684617	0.5532051110526782	0.5843490703727454
360.0	0.5259763813707448	0.5073927548401396	0.479054115662514	0.5030389238638753	0.2617398814604272	0.5222963699916089	0.5227681723457632	0.38780319013120845	0.4403803935901057	0.42005663638067153	0.4307721934190277	0.38753515881133715	0.48981032149487824	0.5168967849023243	0.5134620521365834	0.46537663979221244	0.5835012306902566	0.607442482554043	0.5864988191371325	0.6004353000692804
361.0	0.5439488181889283	0.505964731708721	0.4869182872136857	0.513444481418534	0.28825790089764314	0.5175306633401145	0.5193359617288977	0.3983750664841214	0.4535307903109349	0.42039154946493484	0.42331366335155407	0.3872756805980184	0.4855557008034128	0.529253751367738	0.5206341025294661	0.46174692807568624	0.586803632609555	0.6125491168920247	0.5399758111055587	0.6085677136484628
362.0	0.5335559119770599	0.5082949490313605	0.5002510032666878	0.5057924495524618	0.26329183618766094	0.5207310770796566	0.5180777891246913	0.40180360799486425	0.46654105743479873	0.4268341263397143	0.4291166582989788	0.3736774186822989	0.49347562099773284	0.5240582833664614	0.5277243621952089	0.4696504245965978	0.594340775305576	0.5882240687455372	0.5505921039588547	0.5886068570026373
363.0	0.5349805001511448	0.5118658699692944	0.5110343834450546	0.5273934359566104	0.26477164500345807	0.5267757252907483	0.537467169093314	0.385119713688853	0.45466930091278007	0.42765050844740765	0.4278328390036124	0.3753030570474576	0.5014349573854318	0.5271422191109951	0.5370126103813797	0.4829012064942152	0.6018344072770976	0.5990665765323641	0.5492294075373557	0.5947662918746582
364.0	0.5397260327762782	0.5022012685711195	0.4862959116659858	0.5137958049156386	0.26831209580210275	0.5315995814782878	0.5226721640573686	0.4002912339977518	0.4644174525728395	0.4028375860480426	0.41449711685472224	0.38287948094708746	0.476075217136572	0.5252743221631164	0.5225268892898514	0.4721318656611951	0.5778082160360611	0.6059606647998173	0.573996533399652	0.6048164416519715
365.0	0.5274711154559698	0.5185900357250847	0.5236622012061676	0.5158521612497015	0.26920047037530087	0.5317506613699645	0.5295697958490863	0.37244664711442343	0.4565250229576187	0.41672625369239297	0.4389411903210023	0.38764626509403366	0.4921196631805932	0.529211387370308	0.5152507099976379	0.4726078408884396	0.5840425824232758	0.6116008957258299	0.5607387498520042	0.5991862496036127
366.0	0.5395490557919626	0.5052635907520846	0.4811193067056266	0.5054989420818534	0.28467695293582473	0.5213281649986166	0.5373219688817391	0.40821632350097753	0.46190880719038285	0.4162593871016701	0.4352353439293214	0.39665910018969347	0.48901643145391605	0.5191337082777164	0.5243714391259746	0.48092025342101513	0.6059526441512719	0.5977765877603964	0.5661293545126621	0.5878746693856658
367.0	0.5268271319675532	0.5112600599821792	0.5164135764794352	0.5353327466656754	0.2711899618118139	0.5227253190655832	0.522030765303234	0.40845562712917227	0.4419556569687478	0.40418766610679996	0.44454592645363045	0.38052173601699263	0.4697052243046799	0.5287583594649221	0.5326845133852436	0.45045887166025844	0.5896243254925841	0.603763773268583	0.5725041450419578	0.6092558227317525
368.0	0.5376619568966973	0.5216316883873122	0.5116134475899538	0.500763562451528	0.27875532101852163	0.5354033935542155	0.5159773229185172	0.4076774951117817	0.4761060943637097	0.427431343299656	0.4374209650722547	0.37997830031909924	0.49386779062774583	0.5377061720995354	0.5342492010606515	0.47008436191727926	0.595437497346631	0.6151481123093674	0.5543573105031276	0.5950546483399426
369.0	0.5351767152948569	0.5119470581195853	0.4998045776578585	0.5287482261815495	0.2798680402613095	0.5294588332616336	0.513464602827834	0.4095938388936033	0.4612187043454906	0.4448997249228444	0.431686101448269	0.38841989955877165	0.5024390624246652	0.5179069615438415	0.5245937199191427	0.45013780685105337	0.5797188511898457	0.6077202435774383	0.5591925421480712	0.5962984231781044
370.0	0.540141359260428	0.5294276738465411	0.4977187135860855	0.5222185568152433	0.29020610847733114	0.5310847950477574	0.5240848150608594	0.402817039125844	0.4469597907938584	0.4294136503244305	0.42573372607115034	0.39247052702863633	0.5014313049657926	0.5144235757625082	0.5150562406873852	0.4691999750486951	0.601075192474086	0.6060600180101259	0.5650329355804464	0.60158211589407
371.0	0.5322156162792988	0.49706823813602014	0.5105383479900788	0.5022388215019534	0.2719235070428789	0.5417494121274546	0.5087360300546773	0.38706469081336703	0.4558770088407474	0.4151251810673931	0.435887420124838	0.3740552861302417	0.49004990943362947	0.5329608676888629	0.5458590637197194	0.47954203066156176	0.5957849414289329	0.5779178257229083	0.571948176132546	0.5916917458131692
372.0	0.559941922832426	0.5242941010672327	0.48647655877327145	0.5369559666866699	0.2812175688723909	0.530089508409694	0.539983739313941	0.42374776759516447	0.4492086190508618	0.41418521429666194	0.4370704755380526	0.3789156503324462	0.47507231709773823	0.533747306286019	0.5101288468947389	0.48456073512992076	0.5882226464265093	0.592915305510452	0.5649424855159692	0.5846450806850656
373.0	0.5388118753875961	0.5338317914660801	0.5194354184544803	0.5175096985429389	0.2865941073736898	0.5246342473416598	0.5277380130665689	0.4166814697801212	0.45565750747143624	0.4089630650668471	0.44619995160492604	0.38714702641381016	0.5089759730724995	0.5356481846808175	0.5374789104686419	0.469487476819036	0.5964608696864685	0.5958142480762042	0.5614571251353084	0.6035779790501556
374.0	0.5383769539037373	0.5325421301440416	0.5239201786962341	0.5189513095713156	0.2835455834373702	0.5444183376704613	0.5368024480748543	0.4074238086793897	0.45461393545573936	0.3964681617313975	0.45019000580429475	0.3925834134083883	0.49626393881091885	0.5306157688372236	0.5301507487883366	0.4538561544862975	0.5876481082861038	0.606563910338879	0.5536322608326437	0.6038086473430181
375.0	0.5586535655174747	0.5293176000108596	0.4906341600832601	0.5142343346162979	0.27769359598366467	0.5359521925038346	0.5362938048303608	0.399234589890757	0.44874408957074013	0.4116864525381455	0.43431089178261917	0.3668464712825857	0.48548372911543675	0.5291535130109004	0.5323661927753957	0.4739489674721339	0.5948055152738565	0.6065690277274487	0.5606726987719651	0.607486181414276
376.0	0.5563684396969297	0.5055530313933007	0.5089245248626476	0.5188424659399288	0.2800933842260895	0.5275415965170865	0.5321163787432087	0.41144759392859753	0.46380635503129336	0.4022320326989107	0.4353195452387954	0.39147722890324843	0.48854074963038535	0.5290156855032131	0.5387995886774564	0.4528528652464782	0.6140998956264347	0.6084197129828859	0.5695299339510214	0.5965324675939883
377.0	0.5514052913546924	0.535280523470228	0.5117559664907335	0.5097775885554505	0.2930663049154775	0.5483073932642218	0.5351317057347386	0.4187698917708189	0.45514959074622785	0.4314521585036578	0.41566961494961663	0.41214505499860354	0.4975089952127757	0.5339755226703121	0.5232112246497318	0.47198561230554115	0.5997282069568545	0.5985887481600899	0.553484036849841	0.6043765606198481
378.0	0.5499433749112954	0.5274063447149311	0.4887064232598454	0.5335056057064853	0.28566409044350416	0.5422002503507299	0.5353085892311702	0.41955043131876163	0.46138965749226846	0.4246525114870099	0.44580487262300983	0.3929329729002348	0.5096610665305918	0.5271149006097576	0.5465740067716603	0.4817369676054749	0.5834222069212833	0.5908535379179173	0.5632606946793599	0.5863773893085538
379.0	0.559623464249702	0.5163042021380486	0.5022513139332244	0.5185087652981101	0.2907759130539018	0.5459081149358465	0.5286884401754005	0.4289138546102848	0.47209250097944777	0.44321181880795224	0.4378758024410365	0.39402309936898	0.5055113486367848	0.5369703943672564	0.5499630689530586	0.46254578227056664	0.5889511609724424	0.5973488176159502	0.5599099553499277	0.6002941679847328
380.0	0.5388886634967399	0.509591128800829	0.5224156812625992	0.5263820608066696	0.2885236677755009	0.5325983873222345	0.5360936856858723	0.4314587766148633	0.46602078511830763	0.4246205018532682	0.42809465344872344	0.4012474519701891	0.5060018877129181	0.5456968759215776	0.5480109878424368	0.46756257448446675	0.6033043053097115	0.5991084697017488	0.549247456648437	0.60929087148299
381.0	0.5443912354471918	0.5235118261955877	0.5206229658869416	0.5079623629242636	0.3062675361475149	0.5430319045082481	0.5299816592007577	0.4391037181209302	0.4587474648695073	0.4371122114339422	0.43532583380913076	0.3866525231400477	0.5124081216693143	0.524352518938853	0.5246724718336021	0.4578740214489806	0.5819385732961756	0.5844030795294555	0.541054809139024	0.6067863813431011
382.0	0.5524601216140642	0.5149385045187563	0.529817935154401	0.5357833942504124	0.27615424912509484	0.5435439621427508	0.5167819089346977	0.4312685749052051	0.4819802034030064	0.4281687030140071	0.4313770439516487	0.41160349679903435	0.5072663011490921	0.5195406971109353	0.5326088584522486	0.46922710155029723	0.598611915419597	0.5930196892943977	0.5511618312268556	0.6017420247162837
383.0	0.5478467202860374	0.5205555437440229	0.5060307464547854	0.521424811377762	0.2697435653766389	0.5174195733515139	0.5343738522476762	0.4168123909491799	0.48794465314543684	0.4294177801118739	0.43492168510736634	0.39212160559920584	0.4931962323981449	0.5443867728513905	0.537933453645167	0.4663453318058845	0.5996812107225581	0.6032395383622138	0.5560675846491612	0.589251557327587
